"Scientific_Name","Authority","Common_Name","Wind_Author_Year","Mortality_percent","Damaged_ALL_percent","Root_Fail_percent","Stem_Fail_percent","Limb_Fail_percent","IBT_Year","IBTRaCS","SID","Notes","Total_Tree_Quantity","LCVP_GlobalID","LCVP_Taxon","Genus","Family","Order","Tropical_Cyclone_Basin","Lat","Long","MeanWoodDensity.gcm3","SDWoodDensity.gm3","MeanPlantHeight.m","SDHeight.m","HeightType","LMA.gm2","LeafType","AngioGymno","Palm","Monocot","Wind_resistance_rating","PlantType","YearSincePrevTC_50km","YearSincePrevTC_100km","ECO_NAME","Biome_Name","Realm_Name","TraitSourceID","LCVP_short","LCVP_shorter","Wind_rating_short"
"Ulmus parvifolia","Jacq.","","Nakamura 2021",NA,NA,NA,8,NA,2018,"JEBI","2018239N11161","",NA,1269465,"Ulmus parvifolia Jacq. ","Ulmus","Ulmaceae","Rosales","Northwest Pacific",34.54879376,135.506307,0.62,NA,20.572,5.40438735349962,"NR",87.5337665201769,"Semi/Deciduous","Angiosperm","No","No","LOWEST","Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2004; TRY_2001; TRY_2003; TRY_3038; TRY_3044; TRY_3050; TRY_3077; TRY_3010; TRY_4001; TRY_4006; TRY_4009; TRY_4011; TRY_4028; TRY_4030; TRY_4033; TRY_4008; TRY_4037; TRY_4038; TRY_4043","Ulmus parvifolia","U. parvifolia","L"
"Zelkova serrata","(Thunb.) Makino","","Nakamura 2021",NA,3,1,2,NA,2018,"JEBI","2018239N11161","",NA,1317273,"Zelkova serrata (Thunb.) Makino ","Zelkova","Ulmaceae","Rosales","Northwest Pacific",34.54879376,135.506307,0.69,NA,24.3545333333333,7.45687892530559,"NR",81.5196683980942,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2004; TRY_2001; TRY_2007; TRY_2003; TRY_2006; TRY_3038; TRY_3044; TRY_3077; TRY_4001; TRY_4011; TRY_4033; TRY_4008; TRY_4037; TRY_4043; TRY_4006","Zelkova serrata","Z. serrata",NA
"Lagerstroemia indica","L.","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,687646,"Lagerstroemia indica L. ","Lagerstroemia","Lythraceae","Myrtales","Northwest Pacific",34.54879376,135.506307,0.65,NA,7.25,1.25830573921179,"NR",65.5739247616988,"Semi/Deciduous","Angiosperm","No","No","HIGHEST","Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_1001; TRY_2001; TRY_2003; TRY_2010; TRY_3038; TRY_3010; TRY_4001; TRY_4006; TRY_4011; TRY_4008; TRY_4037","Lagerstroemia indica","L. indica","H"
"Firmiana simplex","(L.) W.F. Wight","","Nakamura 2021",NA,NA,NA,60,NA,2018,"JEBI","2018239N11161","",NA,519664,"Firmiana simplex (L.) W.Wight ","Firmiana","Sterculiaceae","Malvales","Northwest Pacific",34.54879376,135.506307,0.53,NA,16,0,"NR",44.3586846018506,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_2003; TRY_3044; TRY_3050; TRY_3075; TRY_3077; TRY_3010; TRY_4006; TRY_4033; TRY_4008; TRY_4037; TRY_4038; TRY_4042; TRY_4043","Firmiana simplex","F. simplex",NA
"Hibiscus mutabilis","L.","","Nakamura 2021",NA,NA,100,NA,NA,2018,"JEBI","2018239N11161","",NA,604321,"Hibiscus mutabilis L. ","Hibiscus","Malvaceae","Malvales","Northwest Pacific",34.54879376,135.506307,NA,NA,5,NA,"NR",39.0137328339575,NA,"Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2001; TRY_3010","Hibiscus mutabilis","H. mutabilis",NA
"Pistacia chinensis","Bunge","","Nakamura 2021",NA,6,3,3,NA,2018,"JEBI","2018239N11161","",NA,954763,"Pistacia chinensis Bunge ","Pistacia","Anacardiaceae","Sapindales","Northwest Pacific",34.54879376,135.506307,0.699766,0.0327361309259356,20,6.12372435695795,"NR",58.2174535381966,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_012; ZAN_014; TRY_2001; TRY_2007; TRY_2003; TRY_3021; TRY_3044; TRY_3050; TRY_3077; TRY_4001; TRY_4006; TRY_4014; TRY_4028; TRY_4030; TRY_4033; TRY_4008; TRY_4037; TRY_4038; TRY_4043","Pistacia chinensis","P. chinensis",NA
"Toxicodendron succedaneum","(L.) Kuntze","","Nakamura 2021",NA,NA,NA,8,NA,2018,"JEBI","2018239N11161","",NA,1245396,"Toxicodendron succedaneum (L.) Kuntze ","Toxicodendron","Anacardiaceae","Sapindales","Northwest Pacific",34.54879376,135.506307,0.72,NA,10.15,0.212132034355965,"NR",66.2687746374018,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_2008; TRY_3044; TRY_3045; TRY_3075; TRY_3076; TRY_3077; TRY_3010; TRY_3095; TRY_4006; TRY_4028; TRY_4030; TRY_4037; TRY_4042","Toxicodendron succedaneum","T. succedaneum",NA
"Melia azedarach","L.","","Nakamura 2021",NA,NA,NA,17,NA,2018,"JEBI","2018239N11161","",NA,776350,"Melia azedarach L. ","Melia","Meliaceae","Sapindales","Northwest Pacific",34.54879376,135.506307,0.58,NA,10,NA,"max",74.4960526782007,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; MOL_033; MOL_225; TRY_3069; TRY_3075; TRY_3010; TRY_4001; TRY_4014; TRY_4008; TRY_4042; TRY_4006; TRY_4047","Melia azedarach","M. azedarach",NA
"Acer palmatum","Thunb.","","Nakamura 2021",NA,NA,NA,7,NA,2018,"JEBI","2018239N11161","",NA,10883,"Acer palmatum Thunb. ex Murr. ","Acer","Sapindaceae","Sapindales","Northwest Pacific",34.54879376,135.506307,0.45,NA,13.3333333333333,2.88675134594813,"NR",39.5311669669801,"Semi/Deciduous","Angiosperm","No","No","MEDIUM HIGH","Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2003; TRY_2006; TRY_3007; TRY_3016; TRY_3030; TRY_3038; TRY_3075; TRY_3010; TRY_4001; TRY_4005; TRY_4006; TRY_4008; TRY_4021; TRY_4030; TRY_4037; TRY_4039; TRY_4042; OTH_906","Acer palmatum","A. palmatum","MH"
"Sapindus mukorossi","Gaertn.","","Nakamura 2021",NA,NA,NA,33,NA,2018,"JEBI","2018239N11161","",NA,1099424,"Sapindus mukorossi Gaertn. ","Sapindus","Sapindaceae","Sapindales","Northwest Pacific",34.54879376,135.506307,0.69,NA,25,0,"NR",50.8543188353038,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_2003; TRY_3030; TRY_3045; TRY_3076; TRY_3010; TRY_4006; TRY_4009; TRY_4021; TRY_4028; TRY_4008; TRY_4037","Sapindus mukorossi","S. mukorossi",NA
"Cornus florida","L.","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,325459,"Cornus florida L. ","Cornus","Cornaceae","Cornales","Northwest Pacific",34.54879376,135.506307,0.64,NA,12.5,NA,"max",42.869358188933,"Semi/Deciduous","Angiosperm","No","No","HIGHEST","Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; MOL_076; MOL_231; MOL_252; TRY_3003; TRY_3007; TRY_3016; TRY_3030; TRY_3035; TRY_3038; TRY_3047; TRY_3050; TRY_3051; TRY_3052; TRY_3061; TRY_3063; TRY_3070; TRY_3080; TRY_3010; TRY_4001; TRY_4005; TRY_4006; TRY_4009; TRY_4010; TRY_4011; TRY_4013; TRY_4021; TRY_4025; TRY_4026; TRY_4034; TRY_4008; TRY_4037; TRY_4038; TRY_4039; TRY_4046; TRY_4047","Cornus florida","C. florida","H"
"Ternstroemia gymnanthera","(Wight et Arn.) Bedd.","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,1222493,"Ternstroemia gymnanthera (Wight & Arn.) Sprague ","Ternstroemia","Ternstroemiaceae","Ericales","Northwest Pacific",34.54879376,135.506307,0.8,NA,5,NA,"NR",129.349472997874,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_3075; TRY_3077; TRY_3010; TRY_4006; TRY_4009; TRY_4028; TRY_4030; TRY_4042; TRY_4043","Ternstroemia gymnanthera","T. gymnanthera",NA
"Camellia japonica","L.","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,217949,"Camellia japonica L. ","Camellia","Theaceae","Ericales","Northwest Pacific",34.54879376,135.506307,0.81,NA,7.5,2.12132034355964,"NR",140.358868405123,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2003; TRY_3021; TRY_3030; TRY_3051; TRY_3061; TRY_3075; TRY_3080; TRY_3010; TRY_4001; TRY_4006; TRY_4014; TRY_4021; TRY_4030; TRY_4036; TRY_4008; TRY_4037; TRY_4038; TRY_4039; TRY_4042; TRY_4044","Camellia japonica","C. japonica",NA
"Catalpa bignonioides","Walter","","Nakamura 2021",NA,NA,NA,17,NA,2018,"JEBI","2018239N11161","",NA,248610,"Catalpa bignonioides Walter ","Catalpa","Bignoniaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,0.38,NA,17.0104,2.78286275622784,"NR",123.06304315805,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2004; TRY_2002; TRY_2003; TRY_2006; TRY_3050; TRY_3079; TRY_4001; TRY_4006; TRY_4011; TRY_4008; TRY_4037; TRY_4046","Catalpa bignonioides","C. bignonioides",NA
"Fraxinus griffithii","C.B. Clarke","","Nakamura 2021",NA,4,2,2,NA,2018,"JEBI","2018239N11161","",NA,523133,"Fraxinus griffithii C.B.Clarke ","Fraxinus","Oleaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,0.84,NA,15,0,"NR",NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_2003; TRY_4008; TRY_4037; TRY_4006","Fraxinus griffithii","F. griffithii",NA
"Ligustrum japonicum","Thunb.","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,714317,"Ligustrum japonicum Thunb. ","Ligustrum","Oleaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,NA,NA,6.25,3.947573094109,"NR",153.999999999826,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2001; TRY_2003; TRY_3021; TRY_3075; TRY_3010; TRY_4006; TRY_4011; TRY_4014; TRY_4037; TRY_4038; TRY_4042","Ligustrum japonicum","L. japonicum",NA
"Ligustrum lucidum","Aiton","","Nakamura 2021",NA,8,2,6,NA,2018,"JEBI","2018239N11161","",NA,714354,"Ligustrum lucidum W.T.Aiton ","Ligustrum","Oleaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,0.57942,0.0440727716396416,20.75,5.05799696849784,"NR",86.4020505147023,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_090; ZAN_012; TRY_2001; TRY_2007; TRY_2003; TRY_3009; TRY_3021; TRY_3035; TRY_3075; TRY_3077; TRY_3010; TRY_4001; TRY_4006; TRY_4014; TRY_4027; TRY_4037; TRY_4038; TRY_4042; TRY_4043; TRY_4047","Ligustrum lucidum","L. lucidum",NA
"Olea europaea","L.","","Nakamura 2021",NA,NA,33,NA,NA,2018,"JEBI","2018239N11161","",NA,847875,"Olea europaea L. ","Olea","Oleaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,0.72,NA,15,3.53553390593274,"NR",184.738154664313,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_2005; TRY_2003; TRY_3007; TRY_3016; TRY_3030; TRY_3041; TRY_3047; TRY_3050; TRY_3061; TRY_3075; TRY_3010; TRY_3082; TRY_3086; TRY_4005; TRY_4006; TRY_4008; TRY_4009; TRY_4021; TRY_4025; TRY_4027; TRY_4034; TRY_4037; TRY_4038; TRY_4039; TRY_4042; TRY_4046; TRY_4047; TRY_4049","Olea europaea","O. europaea",NA
"Osmanthus fragrans","Lour.","","Nakamura 2021",NA,NA,1,NA,NA,2018,"JEBI","2018239N11161","",NA,868927,"Osmanthus fragrans Lour. ","Osmanthus","Oleaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,0.841363,0.0136287761005895,11.75,7.76208734813001,"NR",127.40018918688,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_012; TRY_2001; TRY_2007; TRY_2003; TRY_3044; TRY_3077; TRY_3010; TRY_4033; TRY_4008; TRY_4043; TRY_4006","Osmanthus fragrans","O. fragrans",NA
"Osmanthus x fortunei","","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,868918,"Osmanthus fortunei_x Carrière ","Osmanthus","Oleaceae","Lamiales","Northwest Pacific",34.54879376,135.506307,NA,NA,NA,NA,NA,NA,NA,"Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","","Osmanthus fortunei_x","O. fortunei_x",NA
"Ilex cornuta","Lindl. et Paxton","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,647142,"Ilex cornuta Lindl. & Paxton ","Ilex","Aquifoliaceae","Aquifoliales","Northwest Pacific",34.54879376,135.506307,NA,NA,7,4.24264068711928,"NR",105.759205237685,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2007; TRY_2003; TRY_3044; TRY_3077; TRY_4001; TRY_4006; TRY_4011; TRY_4033; TRY_4008; TRY_4043","Ilex cornuta","I. cornuta",NA
"Ilex rotunda","Thunb.","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,648084,"Ilex rotunda Thunb. ","Ilex","Aquifoliaceae","Aquifoliales","Northwest Pacific",34.54879376,135.506307,0.7,NA,50,NA,"NR",97.9334213640564,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","Wood density from original paper; TRY_2001; TRY_3075; TRY_3010; TRY_4006; TRY_4030; TRY_4037; TRY_4038; TRY_4042","Ilex rotunda","I. rotunda",NA
"Pittosporum tobira","(Thunb.) W.T. Aiton","","Nakamura 2021",NA,NA,NA,NA,NA,2018,"JEBI","2018239N11161","",NA,957193,"Pittosporum tobira (Thunb.) W.T.Aiton ","Pittosporum","Pittosporaceae","Apiales","Northwest Pacific",34.54879376,135.506307,NA,NA,6.024,0.048,"NR",109.485604988638,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2004; TRY_2001; TRY_2003; TRY_3044; TRY_3075; TRY_3077; TRY_3010; TRY_4001; TRY_4006; TRY_4011; TRY_4033; TRY_4008; TRY_4037; TRY_4042; TRY_4043","Pittosporum tobira","P. tobira",NA
"Tabebuia chrysantha","(Jacq.) G. Nicholson","","Williams Linera et al 2021",0,5,0,5,NA,2010,"KARL","2010257N16282","",NA,579560,"Handroanthus chrysanthus (Jacq.) S.O.Grose ","Handroanthus","Bignoniaceae","Lamiales","North Atlantic",19.2666666666667,-96.4833333333333,0.33,NA,25,NA,"NR",40.711934140796,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_2010; TRY_3030; TRY_3094; TRY_4006; TRY_4009; TRY_4021; TRY_4023; TRY_4037; TRY_4038","Handroanthus chrysanthus","H. chrysanthus",NA
"Cochlospermum vitifolium","(Willd.) Spreng.","","Williams Linera et al 2021",14,14,0,0,NA,2010,"KARL","2010257N16282","",NA,306668,"Cochlospermum vitifolium (Willd.) Spreng. ","Cochlospermum","Cochlospermaceae","Malvales","North Atlantic",19.2666666666667,-96.4833333333333,0.48,NA,NA,NA,NA,74.8073285242205,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3030; TRY_3035; TRY_3048; TRY_3074; TRY_3010; TRY_3099; TRY_4006; TRY_4009; TRY_4010; TRY_4021; TRY_4025; TRY_4035; TRY_4037; TRY_4040","Cochlospermum vitifolium","C. vitifolium",NA
"Bursera cinerea","Engl.","","Williams Linera et al 2021",9,9,0,0,NA,2010,"KARL","2010257N16282","",NA,198600,"Bursera cinerea Engl. ","Bursera","Burseraceae","Sapindales","North Atlantic",19.2666666666667,-96.4833333333333,0.35,NA,NA,NA,NA,NA,NA,"Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper","Bursera cinerea","B. cinerea",NA
"Bursera simaruba","(L.) Sarg.","","Williams Linera et al 2021",11,11,0,0,NA,2010,"KARL","2010257N16282","",NA,198765,"Bursera simaruba (L.) Sarg. ","Bursera","Burseraceae","Sapindales","North Atlantic",19.2666666666667,-96.4833333333333,0.78,NA,29.9373333333333,10.094145894197,"NR",72.7958073520706,"Semi/Deciduous","Angiosperm","No","No","HIGHEST","Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_2011; TRY_2002; TRY_2005; TRY_3007; TRY_3016; TRY_3021; TRY_3030; TRY_3031; TRY_3048; TRY_3061; TRY_3074; TRY_3076; TRY_3010; TRY_4006; TRY_4009; TRY_4011; TRY_4014; TRY_4021; TRY_4023; TRY_4034; TRY_4035; TRY_4037; TRY_4038; TRY_4039; TRY_4040; TRY_4046; TRY_4047","Bursera simaruba","B. simaruba","H"
"Ipomoea wolcottiana","Rose","","Williams Linera et al 2021",27,36,9,9,NA,2010,"KARL","2010257N16282","",NA,657324,"Ipomoea wolcottiana Rose ","Ipomoea","Convolvulaceae","Solanales","North Atlantic",19.2666666666667,-96.4833333333333,0.22,NA,NA,NA,NA,35.2650758194985,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3010; TRY_4006; TRY_4034; TRY_4037; TRY_4050","Ipomoea wolcottiana","I. wolcottiana",NA
"Gliricidia sepium","(Jacq.) Kunth ex Walp.","","Williams Linera et al 2021",33,33,33,0,NA,2010,"KARL","2010257N16282","",NA,550556,"Gliricidia sepium (Jacq.) Walp. ","Gliricidia","Fabaceae","Fabales","North Atlantic",19.2666666666667,-96.4833333333333,0.58,NA,12,NA,"NR",64.996985268854,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_2010; TRY_3048; TRY_3076; TRY_3010; TRY_4009; TRY_4011; TRY_4006; TRY_4046","Gliricidia sepium","G. sepium",NA
"Leucaena lanceolata","S. Watson","","Williams Linera et al 2021",0,0,0,0,NA,2010,"KARL","2010257N16282","",NA,708959,"Leucaena lanceolata S.Watson ","Leucaena","Fabaceae","Fabales","North Atlantic",19.2666666666667,-96.4833333333333,0.53,NA,NA,NA,NA,56.9476082004556,NA,"Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3010","Leucaena lanceolata","L. lanceolata",NA
"Senna atomaria","(L.) H.S. Irwin & Barneby","","Williams Linera et al 2021",50,50,50,0,NA,2010,"KARL","2010257N16282","",NA,1140579,"Senna atomaria (L.) H.S.Irwin & Barneby ","Senna","Fabaceae","Fabales","North Atlantic",19.2666666666667,-96.4833333333333,0.28,NA,NA,NA,NA,96.2891657626077,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3048; TRY_3010; TRY_4035","Senna atomaria","S. atomaria",NA
"Gyrocarpus jatrophifolius","Domin","","Williams Linera et al 2021",0,0,0,0,NA,2010,"KARL","2010257N16282","",NA,574276,"Gyrocarpus jatrophifolius Domin ","Gyrocarpus","Hernandiaceae","Laurales","North Atlantic",19.2666666666667,-96.4833333333333,0.16,NA,NA,NA,NA,40.5432799513481,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3010; TRY_4050","Gyrocarpus jatrophifolius","G. jatrophifolius",NA
"Ceiba aesculifolia","(Kunth) Britt. & Baker f.","","Williams Linera et al 2021",0,0,0,0,NA,2010,"KARL","2010257N16282","",NA,252341,"Ceiba aesculifolia (Kunth) Britten & Baker.f. ","Ceiba","Bombacaceae","Malvales","North Atlantic",19.2666666666667,-96.4833333333333,0.44,NA,NA,NA,NA,87.4796487893512,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3099; TRY_4006","Ceiba aesculifolia","C. aesculifolia",NA
"Guazuma ulmifolia","Lam.","","Williams Linera et al 2021",0,0,0,0,NA,2010,"KARL","2010257N16282","",NA,568082,"Guazuma ulmifolia Lam. ","Guazuma","Byttneriaceae","Malvales","North Atlantic",19.2666666666667,-96.4833333333333,0.94,NA,26.86,9.67981404780071,"NR",60.9815159666322,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_2011; TRY_2010; TRY_3020; TRY_3021; TRY_3031; TRY_3048; TRY_3059; TRY_3065; TRY_3074; TRY_3076; TRY_3010; TRY_4006; TRY_4014; TRY_4023; TRY_4035; TRY_4037; TRY_4038; TRY_4040","Guazuma ulmifolia","G. ulmifolia",NA
"Heliocarpus donnellsmithii","Rose","","Williams Linera et al 2021",50,69,44,6,NA,2010,"KARL","2010257N16282","",NA,592127,"Heliocarpus donnellsmithii Rose ex Donn.Sm. ","Heliocarpus","Sparrmanniaceae","Malvales","North Atlantic",19.2666666666667,-96.4833333333333,0.91,NA,10,NA,"NR",NA,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_2011; TRY_4006; TRY_4023","Heliocarpus donnellsmithii","H. donnellsmithii",NA
"Luehea candida","(DC.) Mart.","","Williams Linera et al 2021",7,13,7,0,NA,2010,"KARL","2010257N16282","",NA,738248,"Luehea candida (Sessé & Moc. ex DC.) Mart. ","Luehea","Sparrmanniaceae","Malvales","North Atlantic",19.2666666666667,-96.4833333333333,0.76,NA,NA,NA,NA,50.497652253696,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3016; TRY_3021; TRY_3035; TRY_3048; TRY_3010; TRY_4010; TRY_4025; TRY_4006","Luehea candida","L. candida",NA
"Trichilia trifolia","L.","","Williams Linera et al 2021",0,0,0,0,NA,2010,"KARL","2010257N16282","",NA,1251709,"Trichilia trifolia L. ","Trichilia","Meliaceae","Sapindales","North Atlantic",19.2666666666667,-96.4833333333333,0.8,NA,NA,NA,NA,40.2631023344105,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_3010; TRY_4006","Trichilia trifolia","T. trifolia",NA
"Maclura tinctoria","(L.) D. Don ex Steud.","","Williams Linera et al 2021",50,60,40,10,NA,2010,"KARL","2010257N16282","",NA,749090,"Maclura tinctoria (L.) D.Don ex Steud. ","Maclura","Moraceae","Rosales","North Atlantic",19.2666666666667,-96.4833333333333,1.04,NA,23.4801721577957,7.87945801936069,"NR",53.1557478865051,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",5,2,"Veracruz dry forests","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","Wood density from original paper; TRY_2011; TRY_3016; TRY_3020; TRY_3021; TRY_3031; TRY_3048; TRY_3052; TRY_3061; TRY_3074; TRY_3010; TRY_4006; TRY_4023; TRY_4035; TRY_4037; TRY_4038; TRY_4039; TRY_4040","Maclura tinctoria","M. tinctoria",NA
